,system,doc,doc_id,seg_id,rater,src,mt,ref,score,zscore
2590,IIE-MT,talk.6,24,195,rater4,这是种共生关系， 无论是鸟儿还是蜜蜂， 它们都能获得回报， 通常获得的回报是花蜜。,"This is a symbiotic relationship. Whether it is a bird or a bee, they can get rewards, usually nectar.","There's a symbiotic relationship there, whether it's flies or birds or bees, they're getting something in return, and that something in return is generally nectar.",0.0,0.4463308333754328
2591,MiSS,talk.6,24,195,rater4,这是种共生关系， 无论是鸟儿还是蜜蜂， 它们都能获得回报， 通常获得的回报是花蜜。,"This is a symbiotic relationship. Whether it is a bird or a bee, they can get a return, usually nectar.","There's a symbiotic relationship there, whether it's flies or birds or bees, they're getting something in return, and that something in return is generally nectar.",0.0,0.4463308333754328
2592,NiuTrans,talk.6,24,195,rater7,这是种共生关系， 无论是鸟儿还是蜜蜂， 它们都能获得回报， 通常获得的回报是花蜜。,"This is a symbiotic relationship, and both birds and bees reap the rewards, usually in the form of nectar.","There's a symbiotic relationship there, whether it's flies or birds or bees, they're getting something in return, and that something in return is generally nectar.",0.0,0.4214206835297575
2593,Online-W,talk.6,24,195,rater7,这是种共生关系， 无论是鸟儿还是蜜蜂， 它们都能获得回报， 通常获得的回报是花蜜。,"It's a symbiotic relationship, whether it's a bird or a bee, they both get something in return, usually in the form of nectar.","There's a symbiotic relationship there, whether it's flies or birds or bees, they're getting something in return, and that something in return is generally nectar.",0.0,0.4214206835297575
2594,SMU,talk.6,24,195,rater3,这是种共生关系， 无论是鸟儿还是蜜蜂， 它们都能获得回报， 通常获得的回报是花蜜。,"This is a symbiotic relationship in which both birds and bees are paid off, usually in the form of nectar.","There's a symbiotic relationship there, whether it's flies or birds or bees, they're getting something in return, and that something in return is generally nectar.",0.0,1.050796288881788
2595,metricsystem1,talk.6,24,195,rater7,这是种共生关系， 无论是鸟儿还是蜜蜂， 它们都能获得回报， 通常获得的回报是花蜜。,"It's a symbiotic relationship, whether it's a bird or a bee, they get a reward, usually nectar.","There's a symbiotic relationship there, whether it's flies or birds or bees, they're getting something in return, and that something in return is generally nectar.",0.0,0.4214206835297575
2596,metricsystem2,talk.6,24,195,rater5,这是种共生关系， 无论是鸟儿还是蜜蜂， 它们都能获得回报， 通常获得的回报是花蜜。,"This is a symbiotic relationship. Whether it is birds or bees, they can get rewards, usually nectar.","There's a symbiotic relationship there, whether it's flies or birds or bees, they're getting something in return, and that something in return is generally nectar.",0.0,0.3773274379795176
2597,metricsystem3,talk.6,24,195,rater7,这是种共生关系， 无论是鸟儿还是蜜蜂， 它们都能获得回报， 通常获得的回报是花蜜。,"This is a symbiotic relationship, whether it is a bird or a bee, they can get a return, usually the return is nectar.","There's a symbiotic relationship there, whether it's flies or birds or bees, they're getting something in return, and that something in return is generally nectar.",-2.0,-0.3744491473749494
2598,metricsystem4,talk.6,24,195,rater5,这是种共生关系， 无论是鸟儿还是蜜蜂， 它们都能获得回报， 通常获得的回报是花蜜。,"It's a symbiotic relationship, whether it's a bird or a bee, they both get a reward, and the reward is usually nectar.","There's a symbiotic relationship there, whether it's flies or birds or bees, they're getting something in return, and that something in return is generally nectar.",0.0,0.3773274379795176
2599,metricsystem5,talk.6,24,195,rater7,这是种共生关系， 无论是鸟儿还是蜜蜂， 它们都能获得回报， 通常获得的回报是花蜜。,"Obviously, we notice the relationship between insects and plants.","There's a symbiotic relationship there, whether it's flies or birds or bees, they're getting something in return, and that something in return is generally nectar.",0.0,0.4214206835297575
2600,Borderline,talk.6,25,196,rater7,有时这种共生关系 会导致奇妙的适应性变化 -- 红裙小天蛾 是一种漂亮的适应性变化。,Sometimes this symbiotic relationship leads to a wonderful adaptation - the red moth is a beautiful adaptation.,Sometimes that symbiosis has led to wonderful adaptations -- the hummingbird hawk-moth is beautiful in its adaptation.,-5.0,-1.56825389373201
2601,DIDI-NLP,talk.6,25,196,rater5,有时这种共生关系 会导致奇妙的适应性变化 -- 红裙小天蛾 是一种漂亮的适应性变化。,Sometimes this symbiotic relationship can lead to wonderful adaptive changes-the red skirt hawk moth is a beautiful adaptive change.,Sometimes that symbiosis has led to wonderful adaptations -- the hummingbird hawk-moth is beautiful in its adaptation.,-5.1,-1.9708247368897596
2602,Facebook-AI,talk.6,25,196,rater5,有时这种共生关系 会导致奇妙的适应性变化 -- 红裙小天蛾 是一种漂亮的适应性变化。,Sometimes this symbiotic relationship leads to wonderful adaptations - the red-skirted hawkmoth is a beautiful adaptation.,Sometimes that symbiosis has led to wonderful adaptations -- the hummingbird hawk-moth is beautiful in its adaptation.,-10.0,-4.226892512744555
2603,IIE-MT,talk.6,25,196,rater4,有时这种共生关系 会导致奇妙的适应性变化 -- 红裙小天蛾 是一种漂亮的适应性变化。,Sometimes this symbiotic relationship can lead to wonderful adaptive changes-the red skirt moth is a beautiful adaptive change.,Sometimes that symbiosis has led to wonderful adaptations -- the hummingbird hawk-moth is beautiful in its adaptation.,-5.1,-2.0111894781621014
2604,MiSS,talk.6,25,196,rater4,有时这种共生关系 会导致奇妙的适应性变化 -- 红裙小天蛾 是一种漂亮的适应性变化。,Sometimes this symbiotic relationship leads to wonderful adaptive changes-the red skirt moth is a beautiful adaptive change.,Sometimes that symbiosis has led to wonderful adaptations -- the hummingbird hawk-moth is beautiful in its adaptation.,-5.0,-1.963002805386856
2605,NiuTrans,talk.6,25,196,rater7,有时这种共生关系 会导致奇妙的适应性变化 -- 红裙小天蛾 是一种漂亮的适应性变化。,Sometimes this symbiotic relationship leads to wonderful adaptive changes - - the red - skirt moth is a beautiful adaptive change.,Sometimes that symbiosis has led to wonderful adaptations -- the hummingbird hawk-moth is beautiful in its adaptation.,-5.199999999999999,-1.64784087682248
2606,Online-W,talk.6,25,196,rater7,有时这种共生关系 会导致奇妙的适应性变化 -- 红裙小天蛾 是一种漂亮的适应性变化。,Sometimes this symbiosis leads to wonderful adaptations - the red skirt moth is a beautiful adaptation.,Sometimes that symbiosis has led to wonderful adaptations -- the hummingbird hawk-moth is beautiful in its adaptation.,-5.0,-1.56825389373201
2607,SMU,talk.6,25,196,rater5,有时这种共生关系 会导致奇妙的适应性变化 -- 红裙小天蛾 是一种漂亮的适应性变化。,Sometimes this symbiotic relationship leads to wonderful adaptive changes - the red-skirt moth is a beautiful adaptive change.,Sometimes that symbiosis has led to wonderful adaptations -- the hummingbird hawk-moth is beautiful in its adaptation.,-5.0,-1.924782537382519
